id,screen_name,name,description,image,followers_count,friends_count
93957809,ericschmidt,Eric Schmidt,Former Executive Chairman & CEO and tweets from Schmidt Foundation,http://pbs.twimg.com/profile_images/511582119793930240/JgGOe77c_normal.jpeg,2231174,143
