id,screen_name,name,description,image,followers_count,friends_count
62603893,RayDalio,Ray Dalio,"Official account of Ray Dalio, founder of Bridgewater Associates, author of #1 New York Times bestseller 'Principles,' professional mistake maker",http://pbs.twimg.com/profile_images/1465691046747283461/3ZtnoH5-_normal.jpg,776680,92
