id,screen_name,name,description,image,followers_count,friends_count
435111357,GinniRometty,Ginni Rometty,Living my values. Former chairman and CEO of @IBM. I believe in the power of business and technology to create a better tomorrow.,http://pbs.twimg.com/profile_images/1259936655466692608/T9S5WzZM_normal.png,35739,93
