created_at,full_text,retweet_count,favorite_count,screen_name
Fri Nov 05 19:52:20 +0000 2021,"RT @JonErlichman: Total returns in the past 10 years:

Tesla: +18,845%
Nvidia: +8,755%
Netflix: +4,970%
Adobe: +2,135%
Amazon: +1,493%
Micr…",595,0,Benioff
Fri Nov 05 19:45:43 +0000 2021,"Every whale stores the same amount of Carbon as 1400 trees. Save the whales.  Save the environment.  Protect nature, protect yourself. ❤️🌲🐋 https://t.co/XojLchfrZm",66,366,Benioff
Fri Nov 05 19:43:48 +0000 2021,"RT @UCSBenioffOcean: “In one century, #whalers killed at least 2M #whales, which weighed 2X as much as all the wild mammals on Earth today.…",19,0,Benioff
Fri Nov 05 19:42:17 +0000 2021,The End of Covid.  Wow. 👍 https://t.co/sJDj1MtSZN,35,359,Benioff
Fri Nov 05 19:41:06 +0000 2021,RT @TIME: Pfizer says COVID-19 pill cuts hospital and death risk by 90% https://t.co/Ia32BFJelb,139,0,Benioff
Fri Nov 05 19:39:37 +0000 2021,"RT @1t_org: The US https://t.co/lldLPJ9NNb Chapter has received 86 pledges to #ConserveRestoreGrow 50.8 billion trees globally by 2030!

We…",7,0,Benioff
Fri Nov 05 19:21:39 +0000 2021,"RT @Benioff: Finally, we remember nature matters, &amp; we will never hit our goals without her. “It’s been madness that nature has never featu…",11,0,Benioff
Fri Nov 05 18:53:34 +0000 2021,RT @Benioff: The 5th Industrial Revolution will be about saving the planet &amp; restoring trust &amp; equality. How do we use this amazing new tec…,593,0,Benioff
Fri Nov 05 18:18:15 +0000 2021,"RT @Benioff: COP26: Nothing is more important than reducing emissions—every company, country, &amp; individual go Net Zero now. We must nurture…",64,0,Benioff
Fri Nov 05 18:18:00 +0000 2021,RT @Benioff: May the One who brings Peace being Peace to All. I’ll never forget you. Your inspiration will always live on inside me. Im a b…,28,0,Benioff
Fri Nov 05 15:47:17 +0000 2021,"COP26: Nothing is more important than reducing emissions—every company, country, &amp; individual go Net Zero now. We must nurture biodiversity to sequester 200GT of carbon—1 Trillion Trees is critical. And new solutions from Ecopreneurs are accelerating our progress &lt;1.5C. ❤️🌎🌲 https://t.co/969hUJvlAC",64,292,Benioff
Fri Nov 05 15:33:13 +0000 2021,"Finally, we remember nature matters, &amp; we will never hit our goals without her. “It’s been madness that nature has never featured centrally at climate summits before given we know it’s critical to keeping 1.5 degrees in reach. That changed on the 2nd Nov” ❤️🌎🌲 https://t.co/J52Ktq6anj",11,76,Benioff
Fri Nov 05 15:27:58 +0000 2021,RT @JustinCMAdams: “It’s been madness that nature has never featured centrally at climate summits before given we know it’s critical to kee…,29,0,Benioff
Fri Nov 05 15:25:12 +0000 2021,May the One who brings Peace being Peace to All. I’ll never forget you. Your inspiration will always live on inside me. Im a better man for knowing you. You helped me see how to use life to help others &amp; not just self. I will always be grateful for your friendship &amp; mentorship.❤️ https://t.co/t89Hu0S4cl,28,481,Benioff
Fri Nov 05 15:14:21 +0000 2021,"Nothing is more important than reducing emissions—every company, country, &amp; individual going Net Zero. We must return biodiversity to sequester 200GT of carbon which is why 1 Trillion Trees is critical. And new solutions from Ecopreneurs accelerating our progress. ❤️🌎 @BTeamHQ https://t.co/B9GKR0n6dk",20,164,Benioff
Fri Nov 05 14:00:18 +0000 2021,RT @ThomsonFiji: In face of rising sea levels the launch of the Declaration on Maritime Boundaries last night at Glasgow University was a h…,32,0,Benioff
Fri Nov 05 13:35:10 +0000 2021,"RT @ashishkjha: Just stunning results

Pfizer's new oral therapy reduced hospitalizations by 90%

7 deaths in placebo group, 0 deaths in th…",3405,0,Benioff
Fri Nov 05 12:51:10 +0000 2021,"RT @JadDaley: ICYMI 🇺🇸 has come together, from governments to @girlscouts, with this huge commitment to lead on #Forests4Climate at home &amp;…",4,0,Benioff
Fri Nov 05 07:20:01 +0000 2021,RT @Channel4News: You can also watch the full interview here: https://t.co/mYiSvYfkNU,26,0,Benioff
Fri Nov 05 07:19:04 +0000 2021,"RT @Channel4News: ""It's the oldest trick in the book. It's divide and rule.""

Historian and author Yuval Noah Harari explains how dictators…",943,0,Benioff
Fri Nov 05 06:20:45 +0000 2021,"RT @Jones_MattW: The global carbon budget 2021 is out! We have put together the pieces of information on #CO2 emissions and sinks, and buil…",150,0,Benioff
Fri Nov 05 06:20:39 +0000 2021,"RT @Jones_MattW: CO2 #emissions from fossil fuels and cement have ramped up since 1850, but there are signs that they are finally beginning…",11,0,Benioff
Fri Nov 05 06:20:17 +0000 2021,RT @Jones_MattW: The land and ocean CO2 #sinks have so far responded by taking up around 59% of our emissions since 1850. If not for these…,10,0,Benioff
Fri Nov 05 06:07:45 +0000 2021,RT @Benioff: Amazing speech. 1)We must cut emissions &amp; go NetZero. 2)We must restore nature. &amp; 3)We must innovate &amp; find new solutions. ❤️🌎…,28,0,Benioff
Fri Nov 05 06:04:42 +0000 2021,RT @Benioff: Wonderful times @cop26 with Nili Gilbert of @Carbon_Direct.  Nili continues to pioneer the financial innovations we need to dr…,4,0,Benioff
Fri Nov 05 06:03:15 +0000 2021,RT @Benioff: I am a pro-tester! I want easy &amp; free tests now. “No need to go to a clinic or wait days for results. Just pick up a pack of t…,26,0,Benioff
Thu Nov 04 17:09:39 +0000 2021,RT @Benioff: Whose helping improve the world? I found a brotherhood of Ecopreneurs! From 1 Trillion Trees to satellites looking at Carbon &amp;…,23,0,Benioff
Thu Nov 04 16:33:53 +0000 2021,@QueenMollyMol @salesforce Congrats Molly! ❤️,0,14,Benioff
Thu Nov 04 15:58:16 +0000 2021,"RT @BBCNews: 190 nations and organisations pledge to quit coal, but Australia, India, China and the US do not sign up to agreement

#COP26B…",189,0,Benioff
Thu Nov 04 15:53:17 +0000 2021,RT @BezosEarthFund: .@BezosEarthFund announces $3B for nature at the #COP26 Leader’s Summit in Glasgow. These funds will be targeted at a t…,470,0,Benioff
Thu Nov 04 15:50:19 +0000 2021,RT @SalesforceNews: .@Salesforce and @UpLink partner to lead the Carbon Market Challenge — a global call seeking innovative ecopreneurs to…,7,0,Benioff
Thu Nov 04 15:38:16 +0000 2021,"RT @COP26: 📢 NEWS: In a historical step, 25 countries and public finance institutions committed to end finance for overseas fossil fuel ene…",544,0,Benioff
Thu Nov 04 15:13:16 +0000 2021,"RT @1t_org: 3.5 billion trees 🌲 
Across 55 countries 🌍 
From 25 companies 🏙️ 

That is what has been pledged to be conserved, restored and…",8,0,Benioff
Thu Nov 04 15:10:16 +0000 2021,"RT @tableau: Building a dashboard for your organization? On the blog, Tableau's @acotgreave shares 7 tips and tricks from the dashboard exp…",18,0,Benioff
Thu Nov 04 15:09:56 +0000 2021,"I am a pro-tester! I want easy &amp; free tests now. “No need to go to a clinic or wait days for results. Just pick up a pack of tests at a local pharmacy whenever you want, swab your nose &amp; learn within 15 minutes if you’re likely to pass the virus along.” https://t.co/OPh1IwqCrq",26,199,Benioff
Thu Nov 04 15:05:27 +0000 2021,RT @bgurley: This regulatory failure likely resulted in the loss of thousands &amp; thousands of real human lives. Was Stenzel looking after hi…,28,0,Benioff
Thu Nov 04 14:53:38 +0000 2021,RT @Benioff: Wonderful to be with Monica Medina as we energize the Ecopreneur Revolution at COP26! So excited to meet so many Ecopreneurs f…,5,0,Benioff
Thu Nov 04 14:18:36 +0000 2021,"RT @JadDaley: .@1t_org_US⁩, your work to conserve, restore &amp; grow #Forests4Climate, including #TreeEquity for cities, is center stage at #C…",13,0,Benioff
Thu Nov 04 11:55:27 +0000 2021,"RT @zoo_bear: Facebook Let an Islamophobic Conspiracy Theory Flourish in India Despite Employees' Warnings
https://t.co/ZESguE19Ey",1137,0,Benioff
Thu Nov 04 11:55:15 +0000 2021,RT @billyperrigo: 🚨 NEW: Facebook employees warned of the dangers of an Islamophobic conspiracy theory flourishing on the platform. Despite…,589,0,Benioff
Thu Nov 04 11:54:38 +0000 2021,RT @jason_kint: I highly recommend taking the time to read the entire report from @billyperrigo. Every word matters. He and his team are do…,195,0,Benioff
Thu Nov 04 11:54:35 +0000 2021,RT @jason_kint: The kicker is at the very end of this Time report which builds on prior reporting at WSJ. “The Journal reported in 2020 tha…,62,0,Benioff
Thu Nov 04 11:54:30 +0000 2021,RT @jason_kint: Side note: it’s remarkable Perrigo knows Facebook is a “tier one” nation yet Facebook’s Global Safety Director who works fo…,52,0,Benioff
Thu Nov 04 11:54:26 +0000 2021,RT @jason_kint: Here is another one inside the same report. Very familiar to journalists: “Facebook said it was carrying out a review of th…,45,0,Benioff
Thu Nov 04 11:54:23 +0000 2021,"RT @jason_kint: Instead we see very familiar statements like this in the reporting, “Facebook only removed the video of Saraswati calling f…",74,0,Benioff
Thu Nov 04 11:54:18 +0000 2021,RT @jason_kint: It’s almost as if Facebook doesn’t connect its amplification and reach velocity to the heightened risk on the platform. Any…,83,0,Benioff
Thu Nov 04 11:54:15 +0000 2021,"RT @jason_kint: At India’s scale, WSJ’s prior reporting of conflicts of internet with their government and Facebook’s dependency on the reg…",70,0,Benioff
Thu Nov 04 11:54:08 +0000 2021,RT @jason_kint: The incidents and videos cited in the Time report have massive numbers of views and absolutely horrific examples of hate an…,104,0,Benioff
Thu Nov 04 11:54:02 +0000 2021,RT @jason_kint: Some of the reporting connects back to the whistleblower documents that should still be very much front and center leading…,94,0,Benioff
Thu Nov 04 11:53:58 +0000 2021,"RT @jason_kint: We can’t move on - we can’t be gaslit, we can’t let Facebook trade access to the future to change the narrative. Time dropp…",514,0,Benioff
Thu Nov 04 11:31:11 +0000 2021,Wonderful to be with Monica Medina as we energize the Ecopreneur Revolution at COP26! So excited to meet so many Ecopreneurs from around the world who have created so many amazing innovations to improve the state of our world.  I hope they all join our @WEFUpLink network.❤️ https://t.co/yJhvMGwCzg,5,83,Benioff
Thu Nov 04 11:13:26 +0000 2021,"The TerraCarta (by HRH The Prince of Wales) is a roadmap for companies to tackle the climate emergency. I was honored to attend yesterday as Salesforce received The Seal as Net Zero, Renewable, &amp; continuing to cutting our emissions! ❤️🌎🌲@ClarenceHouse https://t.co/YxLHAbDF2Z",13,70,Benioff
Thu Nov 04 11:04:17 +0000 2021,"The TerraCarta (by HRH The Prince of Wales) is a roadmap for companies to tackle the climate emergency. I was honored to attend yesterday as Salesforce received The Seal as Net Zero, Renewable, &amp; continuing to cutting our emissions! ❤️🌎🌲@ClarenceHouse 
https://t.co/WoA5V17w7T",3,16,Benioff
Thu Nov 04 10:58:33 +0000 2021,"RT @TheSMI: Today, HRH The Prince of Wales launched the #TerraCarta Seal, which recognises global companies that are driving innovation and…",218,0,Benioff
Thu Nov 04 10:34:38 +0000 2021,"RT @JadDaley: Yesterday at #COP26, 🌎 leaders made huge commitments to conserve, restore &amp; grow #Forests4Climate. ⁦⁦⁦
Here’s the inclusive #…",10,0,Benioff
Thu Nov 04 10:12:32 +0000 2021,"RT @WEFUpLink: Do you have a solution to make our cities more nature-positive?

Submit it to our BiodiverCities Challenge for mentoring and…",5,0,Benioff
Thu Nov 04 10:10:47 +0000 2021,RT @JadDaley: Youth climate leaders are crushing it at #COP26 while overcoming huge barriers. Stoked @imkevinjpatel is on our #TreeEquity🌳…,6,0,Benioff
Thu Nov 04 10:10:01 +0000 2021,"RT @wef: Its 122,000 solar panels will be maintained by drone. 

Discover more about this incredible innovation: https://t.co/1WEYqZEQuF ht…",128,0,Benioff
Thu Nov 04 10:09:33 +0000 2021,RT @Benioff: Great to see ⁦@hiromichimizuno⁩ who is single handedly building the $100B financial facility @COP26 to accelerate developing n…,13,0,Benioff
Thu Nov 04 09:26:51 +0000 2021,"RT @TIME: Climate change has been a constant and increasingly urgent issue throughout the lifetimes of those in Generation Z.

TIME spoke t…",23,0,Benioff
Thu Nov 04 09:26:26 +0000 2021,"RT @VarinSikka: How many trees can help us reverse climate change? A lot. Please read, and let's act now to save our world. https://t.co/he…",4,0,Benioff
Thu Nov 04 08:51:55 +0000 2021,"RT @wef: Would you like to change the world? Here’s how to do it. 

Submit your solution to the Youth Climate Action Challenge now on UpLin…",24,0,Benioff
Thu Nov 04 08:34:20 +0000 2021,Great to see ⁦@hiromichimizuno⁩ who is single handedly building the $100B financial facility @COP26 to accelerate developing nations to NetZero. Developed nations have created the majority of emissions &amp; have a karma to support Developing nations in this shift. ❤️🌎 https://t.co/37bXJ3sX5Y,13,166,Benioff
Thu Nov 04 08:29:24 +0000 2021,Wonderful times @cop26 with Nili Gilbert of @Carbon_Direct.  Nili continues to pioneer the financial innovations we need to drive our planet to NetZero.  Thank you Nili for your leadership! ❤️🌎 https://t.co/hHxgp3q14b,4,62,Benioff
Thu Nov 04 08:25:23 +0000 2021,Whose helping improve the world? I found a brotherhood of Ecopreneurs! From 1 Trillion Trees to satellites looking at Carbon &amp; Methane to algorithms quantifying forests for biodiversity to sustainability clouds to mindfulness practices to keep us aligned with Mother Earth! ❤️🌎 https://t.co/FgtWGaEf96,23,214,Benioff
Thu Nov 04 08:14:15 +0000 2021,"RT @COP26: It’s Energy Day at #COP26

The end of coal power is now within sight, and clean power is scaling up.

Find out more 👇

#Together…",827,0,Benioff
Thu Nov 04 06:07:32 +0000 2021,"RT @salesforce: Need big inspo for your small biz?

Then don't miss 2x NBA All-Star @BaronDavis on #LeadingThroughChange with @GetFeedback'…",5,0,Benioff
Thu Nov 04 06:01:39 +0000 2021,RT @CarolineLucas: A first step but it's non-binding &amp; permits another decade of forest destruction. Climate &amp; nature can't wait that long…,559,0,Benioff
Thu Nov 04 05:42:25 +0000 2021,"RT @Benioff: We’re investing another $300M in restoring, protecting, planting &amp; innovating for 1 Trillion Trees. Join the new @Benioff TIME…",30,0,Benioff
Thu Nov 04 00:49:51 +0000 2021,"RT @1TrillionTrees: Huge thanks to all of the inspiring speakers. Sufficient #FinanceForForests is possible, and we've heard many pledges a…",7,0,Benioff
Thu Nov 04 00:19:38 +0000 2021,"We’re investing another $300M in restoring, protecting, planting &amp; innovating for 1 Trillion Trees. Join the new @Benioff TIME Tree Fund, @Salesforce &amp; @TIME Ventures, &amp; @1t_org to accelerate global ecosystem restoration, innovation &amp; climate justice. ❤️🌲 https://t.co/8iMgnlNG7q",30,225,Benioff
Wed Nov 03 23:21:53 +0000 2021,"RT @tfa_Global: Yesterday was an amazing day for forests.

Lead by the commitment of 110 nations to halt #deforestation by 2030, here are s…",10,0,Benioff
Wed Nov 03 23:21:08 +0000 2021,"RT @ucsfbhhi: Big congrats to our Director, @MKushel for receiving the @cwclub #DistinguishedCitizen award, &amp; to the other amazing @ucsf re…",6,0,Benioff
Wed Nov 03 23:15:27 +0000 2021,"RT @1t_org_US: Learn how innovations in the forest carbon market are making the field more scientifically rigorous, accessible and scalable…",5,0,Benioff
Wed Nov 03 23:15:21 +0000 2021,"RT @TF_Global: Over 100 nations pledged to halt deforestation by 2030 at #COP26 earlier this week.

Let's build on this momentum. Reforesta…",10,0,Benioff
Wed Nov 03 23:14:52 +0000 2021,"RT @salesforce: “Every CEO has got to go Net Zero.” 

@Benioff sits down with @flacqua @BloombergTV to discuss the urgency of climate chang…",9,0,Benioff
Wed Nov 03 23:00:51 +0000 2021,"RT @jimcramer: It’s an honor to have @JaneGoodallInst on @MadMoneyOnCNBC tonight. You can’t have the greatest business on the planet, witho…",22,0,Benioff
Wed Nov 03 23:00:41 +0000 2021,RT @MKushel: Humbled &amp; honored to receive this @cwclub #DistinguishedCitizen award &amp; to share this w amazing @ucsf women who inspire me dai…,4,0,Benioff
Wed Nov 03 23:00:30 +0000 2021,"RT @1t_org_US: Wood you believe?🌳The US Chapter has received 86 pledges to #ConserveRestoreGrow 50.8 billion trees globally by 2030!

We’re…",15,0,Benioff
Wed Nov 03 22:53:09 +0000 2021,"RT @nytimes: Leaders of more than 100 countries, including Brazil, China and the U.S., vowed at #COP26 to end deforestation by 2030. The mo…",635,0,Benioff
Wed Nov 03 22:53:04 +0000 2021,RT @antonioguterres: I welcome the Glasgow Leaders' Declaration on Forests &amp; Land Use as an important step to halt &amp; reverse deforestation.…,620,0,Benioff
Wed Nov 03 22:52:51 +0000 2021,"RT @BBCBreaking: First major deal at COP26 climate summit sees 100 nations promise to end deforestation by 2030 and protect ""lungs of our p…",1824,0,Benioff
Wed Nov 03 22:52:47 +0000 2021,"RT @COP26: 📢 NEWS: At COP26, over 100 leaders have committed to halt and reverse forest loss and land degradation by 2030.

""To have any ch…",2205,0,Benioff
Wed Nov 03 22:45:45 +0000 2021,RT @ThomsonFiji: Well on the way to Lisbon. https://t.co/pjtHwACJZs,18,0,Benioff
Wed Nov 03 22:16:47 +0000 2021,RT @Benioff: Thank you Secretary Granholm for your leadership in accelerating the world to Net Zero. Salesforce is a Net Zero company today…,29,0,Benioff
Wed Nov 03 20:12:42 +0000 2021,"Thank you Secretary Granholm for your leadership in accelerating the world to Net Zero. Salesforce is a Net Zero company today, &amp; fully renewable—we are making more cuts to our emissions. Let’s cut emissions &amp; plant 1 Trillion Trees, &amp; also sequester 200GT. ❤️🌎🌲 https://t.co/NUIi26j6CQ",29,290,Benioff
Wed Nov 03 17:58:30 +0000 2021,"RT @AlexandriaV2005: First, it's true, there's one entrance for 20k attendees, it's like a single file line for everyone to get in and get…",216,0,Benioff
Wed Nov 03 17:58:22 +0000 2021,"RT @AlexandriaV2005: By now, you've probably heard about the lines, access and representation issues at #COP26. But it's been a really awkw…",3877,0,Benioff
Wed Nov 03 14:40:01 +0000 2021,RT @Benioff: McDonalds 1990 Plant A Tree Program!  Amazing to see this as we look to plant 1 Trillion Trees.  How do we bring this fascinat…,31,0,Benioff
Wed Nov 03 11:03:36 +0000 2021,"RT @JadDaley: Eloquent #COP26 remarks from #Forests4Climate superhero ⁦@SuzanneDiBianca⁩ of @salesforce. She has it:

A big move on natural…",6,0,Benioff
Wed Nov 03 09:47:56 +0000 2021,RT @TIME: Vanessa Nakate (@vanessa_vash) wants climate justice for Africa https://t.co/6m9FQVQROs https://t.co/AQKTvjBGeo,302,0,Benioff
Wed Nov 03 09:47:46 +0000 2021,"RT @1t_org: Over 25 companies have committed a total of over 3.5 billion trees to be conserved, restored and grown in over 55 countries. 🌳…",6,0,Benioff
Wed Nov 03 09:17:56 +0000 2021,"RT @KensingtonRoyal: Fantastic to finally meet the @EarthshotPrize Finalists in person at @COP26UK 🌎

This week at COP we will showcase the…",501,0,Benioff
Wed Nov 03 09:17:42 +0000 2021,"RT @RoyalFamily: ""I, for one, hope that this conference will be one of those rare occasions where everyone will have the chance to rise abo…",3527,0,Benioff
Wed Nov 03 09:16:50 +0000 2021,"RT @KensingtonRoyal: If we are to achieve our goal to repair our planet in what is now less than a decade, it is our shared responsibility…",627,0,Benioff
Wed Nov 03 09:16:13 +0000 2021,"RT @EarthshotPrize: Prince William, founder of The Earthshot Prize, addressed World Leaders today at #COP26 to introduce the extraordinary…",209,0,Benioff
Wed Nov 03 09:15:46 +0000 2021,RT @KensingtonRoyal: Feeling optimistic as I head home from #COP26 having met our @EarthshotPrize Winners &amp; Finalists and discussed their s…,714,0,Benioff
Wed Nov 03 09:07:31 +0000 2021,RT @cnni: The mood was optimistic on Tuesday as world leaders wrapped up their high-level summit at the COP26 climate conference. Several m…,17,0,Benioff
Wed Nov 03 09:07:08 +0000 2021,"RT @MarkJCarney: A few years ago, the financial system held a mirror to the #climatecrisis, and too many thought #climatechange was someone…",132,0,Benioff
Wed Nov 03 08:27:33 +0000 2021,"RT @business: The world is decarbonizing, whether or not the G-20 talks or the COP26 summit conclude with a strong agreement, writes @david…",13,0,Benioff
Wed Nov 03 08:20:07 +0000 2021,RT @Forbes_MENA_: #Salesforce billionaire #MarcBenioff and his wife have announced $200 million in commitments to plant trees and fund ecol…,7,0,Benioff
Wed Nov 03 08:18:53 +0000 2021,"RT @martinhennig: Putting your money where your mouth is. While other big techs invest in dubious name changes, Marc &amp; Salesforce are putti…",6,0,Benioff
Wed Nov 03 08:18:16 +0000 2021,"RT @Jill_x_Yoshiki: @Benioff @XJAPAN @YoshikiOfficial Oh my god Mr. Benioff, you got everyone's wish there!😆 Congratulations!!!🎉🎉🎊🎊 https:/…",4,0,Benioff
Wed Nov 03 08:18:06 +0000 2021,RT @Cae2Caetano: So I turned 40! 🥳and my wife gave me a @salesforce party! Thank you so much @Benioff for creating such a wonderful univers…,11,0,Benioff
Wed Nov 03 08:17:56 +0000 2021,RT @DroneSeed: Marc &amp; Lynne Benioff and Salesforce announced that they're investing $300M in ecosystem restoration and reforestation. TIME…,7,0,Benioff
Wed Nov 03 08:17:10 +0000 2021,RT @Forbes: Salesforce billionaire Marc Benioff pledges $200 million for reforestation and climate entrepreneurs https://t.co/mjr8MjyL8V ht…,44,0,Benioff
Wed Nov 03 08:16:38 +0000 2021,RT @MKushel: Our new @ucsfbhhi blog--@resnikoff📣: ⬇️administrative burdens: Policymakers should go further than streamlining paperwork. Goi…,6,0,Benioff
Wed Nov 03 08:16:27 +0000 2021,RT @salesforceind: Incredibly proud of our fearless @Salesforce leaders who tirelessly strive to make our organization the best it can be.…,3,0,Benioff
Wed Nov 03 08:16:21 +0000 2021,RT @JusticeSikakane: Marc Benioff discusses $300 million climate pledge that his family and Salesforce are making https://t.co/BYFUnSTqTp,4,0,Benioff
Wed Nov 03 08:16:14 +0000 2021,RT @Forbes: Salesforce billionaire Marc Benioff pledges $200 million for reforestation and climate entrepreneurs https://t.co/QnleDiVA4I ht…,17,0,Benioff
Wed Nov 03 08:16:04 +0000 2021,RT @Forbes: Salesforce billionaire Marc Benioff pledges $200 million for reforestation and climate entrepreneurs https://t.co/GXgO8PvhV5 ht…,39,0,Benioff
Wed Nov 03 08:15:56 +0000 2021,"RT @sfchronicle: Marc and Lynne Benioff will personally contribute $200 million, while Salesforce will contribute another $100 million. htt…",16,0,Benioff
Wed Nov 03 08:15:53 +0000 2021,"RT @JadDaley: Same day #BuildBackBetter framework is announced, full of #Forests4Climate, stunning new private sector leadership to match f…",4,0,Benioff
Wed Nov 03 08:15:16 +0000 2021,"RT @ucsfbhhi: ""Going directly to people experiencing homelessness—literally and figuratively meeting them where they are—is often the best…",3,0,Benioff
Wed Nov 03 08:14:59 +0000 2021,"RT @sfchronicle: Salesforce has announced $300 million in new climate-related commitments from the company and its CEO Marc Benioff, along…",29,0,Benioff
Wed Nov 03 08:14:55 +0000 2021,RT @UCSBenioffOcean: We’re #hiring! Join the Benioff Ocean Initiative team to support our #CleanCurrentsCoalition program working to turn o…,12,0,Benioff
Wed Nov 03 08:14:43 +0000 2021,"RT @TechCrunch: Marc and Lynne Benioff, Salesforce donate $300M to encourage climate action https://t.co/pSJsXWMd5D by @ron_miller",19,0,Benioff
Wed Nov 03 08:14:39 +0000 2021,"RT @salesforce: ""Together, we are reimagining the mortgage experience for a digital-first and trust-first world.""

Our CEO @Benioff shares…",4,0,Benioff
Wed Nov 03 08:14:33 +0000 2021,"RT @JDFarner: Today's announcement with @salesforce, bringing Rocket tech to banks and credit unions, shows what's possible when two techno…",21,0,Benioff
Wed Nov 03 08:13:56 +0000 2021,RT @trinorma: Happy Halloween from my little @salesforce Astro! @trailhead @SalesforceAdmns @Dreamforce @Benioff (he humored me…..until he…,3,0,Benioff
Wed Nov 03 08:13:51 +0000 2021,RT @Benioff: Great to have ⁦@alanjope⁩ ceo of @Unilever committed to delivering nature based solutions &amp; Leaf Coalition.  We all need to ge…,8,0,Benioff
Wed Nov 03 08:13:47 +0000 2021,RT @JadDaley: 🙏 @salesforce for bringing #TreeEquity🌳 into #COP26 with new 🌎 momentum. We’ll deliver #ClimateAction + #ClimateJustice toget…,3,0,Benioff
Wed Nov 03 08:13:41 +0000 2021,"RT @JadDaley: Delivering corporate, NGO and philanthropic support for a global #TreeEquity movement, like this #COP26  announcemet from Lyn…",1,0,Benioff
Wed Nov 03 08:10:43 +0000 2021,RT @Reuters: Naturalist David Attenborough urged word leaders at the U.N.’s #COP26 climate conference to kick-start a global recovery. ‘In…,393,0,Benioff
Wed Nov 03 08:10:15 +0000 2021,"RT @OphelieJanus: Ahead of #COP26, tech billionaire Benioff announced $200 million in commitments to plant trees, fund ecologically-focused…",3,0,Benioff
Wed Nov 03 08:09:37 +0000 2021,RT @Benioff: COP26 is about motivating everyone to NetZero now.  Salesforce is already NetZero but so many companies &amp; countries here still…,16,0,Benioff
Wed Nov 03 08:09:24 +0000 2021,"RT @flacqua: @Benioff on set with me in Glasgow for #COP26  He’s putting $300 million toward reforestation projects, ecosystem restoration…",5,0,Benioff
Wed Nov 03 08:08:45 +0000 2021,"RT @IvanDuque: Thanks for your recognition @Benioff, at #COP26 we reaffirmed our commitment to contribute in the fight against the climate…",38,0,Benioff
Wed Nov 03 08:08:30 +0000 2021,"RT @SDG2030: #BuildSustainableNow Over 100 countries have pledged to halt and reverse deforestation at #COP26  🎉

An £8.75 billion public f…",14,0,Benioff
Wed Nov 03 08:08:17 +0000 2021,RT @Benioff: COP26 is motivating everyone to NetZero now. Salesforce is NetZero now but so many companies &amp; countries still need to execute…,10,0,Benioff
Wed Nov 03 08:08:02 +0000 2021,"RT @thebteamhq: 🚨 LIVE NOW 🚨 President of Guyana @DrMohamedIrfaa1, President of the Maldives @ibusolih, @salesforce CEO @Benioff, @MohamedN…",4,0,Benioff
Wed Nov 03 08:07:51 +0000 2021,RT @JadDaley: Sleep optional at #COP26 when you can dream #Forests4Climate 🚀🌘 with some of the 🌎’s most innovative and effective forest cha…,4,0,Benioff
Wed Nov 03 08:07:08 +0000 2021,"RT @thebteamhq: ""For all the talk about ambition at #COP26 and elsewhere, ambition is only the first step.""

@Benioff (CEO @salesforce) on…",6,0,Benioff
Wed Nov 03 08:06:41 +0000 2021,"RT @JadDaley: After today’s @POTUS commitment you know 🇺🇸 is #AllInAtCOP26 on #Forests4Climate. That’s backed by the full faith, credit, an…",2,0,Benioff
Wed Nov 03 08:06:28 +0000 2021,RT @Will4Planet: Great dinner panel with @ClimateEnvoy @algore @Benioff @sylviaearle summarising #COP26 day2: when nature went from sidesho…,8,0,Benioff
Wed Nov 03 08:06:05 +0000 2021,"RT @COP26: Today’s major #COP26 outcomes include:

🔹 Launch of World Leaders Breakthrough Agenda
🔹 Multilateral Development Banks Joint Sta…",328,0,Benioff
Wed Nov 03 08:03:11 +0000 2021,COP26 is motivating everyone to NetZero now. Salesforce is NetZero now but so many companies &amp; countries still need to execute. We must plant 1 Trillion Trees to sequester 200GT of Carbon. And energize amazing innovators — the new Ecopreneurs @1t_org ❤️🌲 https://t.co/Ks45Zx4Pbf,10,67,Benioff
Wed Nov 03 07:58:35 +0000 2021,RT @Will4Planet: Great panel on youth Climate activism. Asked her thoughts on what will be on the agenda of COP*46* @AlexandriaV2005 “I don…,16,0,Benioff
Wed Nov 03 07:57:44 +0000 2021,"RT @EarthshotPrize: ""Our Finalists are bursting with energy, ideas and ambition, so please expect many of them to come knocking on your doo…",132,0,Benioff
Wed Nov 03 07:57:40 +0000 2021,"RT @salesforce: Low carbon solutions as a service?

⚡️ That is SaaSy. ⚡️

@ENGIEgroup is helping customers reduce their carbon footprint wi…",3,0,Benioff
Wed Nov 03 07:57:32 +0000 2021,"RT @salesforce: 🎯 Ambitious targets?
😎 That's the vibe at #COP26.

Join us in making a pledge to conserve, restore, and grow 1 trillion (ye…",9,0,Benioff
Wed Nov 03 07:56:29 +0000 2021,COP26 is about motivating everyone to NetZero now.  Salesforce is already NetZero but so many companies &amp; countries here still need to execute. We must plant 1 Trillion Trees to sequester 200GT of Carbon. And we must energize amazing innovators — the new Ecopreneurs @1t_org ❤️🌲 https://t.co/k93KbOR4rY,16,180,Benioff
Wed Nov 03 00:58:36 +0000 2021,RT @Benioff: The US in on trees &amp; forests! Biden's plan to conserve forests includes a commitment of up to $9 billion of U.S international…,22,0,Benioff
